FIPS,Name,State
0500000US30029,Flathead,Montana
0500000US30031,Gallatin,Montana
0500000US30033,Garfield,Montana
0500000US30035,Glacier,Montana
0500000US30037,Golden Valley,Montana
0500000US30039,Granite,Montana
0500000US30041,Hill,Montana
0500000US30043,Jefferson,Montana
0500000US30045,Judith Basin,Montana
0500000US30047,Lake,Montana
0500000US30049,Lewis and Clark,Montana
0500000US30051,Liberty,Montana
0500000US30053,Lincoln,Montana
0500000US30055,McCone,Montana
0500000US30057,Madison,Montana
0500000US30059,Meagher,Montana
0500000US30061,Mineral,Montana
0500000US30063,Missoula,Montana
0500000US30065,Musselshell,Montana
0500000US30067,Park,Montana
0500000US30069,Petroleum,Montana
0500000US30071,Phillips,Montana
0500000US30073,Pondera,Montana
0500000US30075,Powder River,Montana
0500000US30077,Powell,Montana
0500000US30079,Prairie,Montana
0500000US30081,Ravalli,Montana
0500000US30083,Richland,Montana
0500000US30085,Roosevelt,Montana
0500000US30087,Rosebud,Montana
0500000US30089,Sanders,Montana
0500000US30091,Sheridan,Montana
0500000US30093,Silver Bow,Montana
0500000US30095,Stillwater,Montana
0500000US30097,Sweet Grass,Montana
0500000US30099,Teton,Montana
0500000US30101,Toole,Montana
0500000US30103,Treasure,Montana
0500000US30105,Valley,Montana
0500000US30107,Wheatland,Montana
0500000US30109,Wibaux,Montana
0500000US30111,Yellowstone,Montana
0500000US31001,Adams,Nebraska
0500000US31003,Antelope,Nebraska
0500000US31005,Arthur,Nebraska
0500000US31007,Banner,Nebraska
0500000US31009,Blaine,Nebraska
0500000US31011,Boone,Nebraska
0500000US31013,Box Butte,Nebraska
0500000US31015,Boyd,Nebraska
0500000US31017,Brown,Nebraska
0500000US31019,Buffalo,Nebraska
0500000US31021,Burt,Nebraska
0500000US31023,Butler,Nebraska
0500000US31025,Cass,Nebraska
0500000US31027,Cedar,Nebraska
0500000US31029,Chase,Nebraska
0500000US31031,Cherry,Nebraska
0500000US31033,Cheyenne,Nebraska
0500000US31035,Clay,Nebraska
0500000US31037,Colfax,Nebraska
0500000US31039,Cuming,Nebraska
0500000US31041,Custer,Nebraska
0500000US31043,Dakota,Nebraska
0500000US31045,Dawes,Nebraska
0500000US31047,Dawson,Nebraska
0500000US31049,Deuel,Nebraska
0500000US31051,Dixon,Nebraska
0500000US31053,Dodge,Nebraska
0500000US31055,Douglas,Nebraska
0500000US31057,Dundy,Nebraska
0500000US31059,Fillmore,Nebraska
0500000US31061,Franklin,Nebraska
0500000US31063,Frontier,Nebraska
0500000US31065,Furnas,Nebraska
0500000US31067,Gage,Nebraska
0500000US31069,Garden,Nebraska
0500000US31071,Garfield,Nebraska
0500000US31073,Gosper,Nebraska
0500000US31075,Grant,Nebraska
0500000US31077,Greeley,Nebraska
0500000US31079,Hall,Nebraska
0500000US31081,Hamilton,Nebraska
0500000US31083,Harlan,Nebraska
0500000US31085,Hayes,Nebraska
0500000US31087,Hitchcock,Nebraska
0500000US31089,Holt,Nebraska
0500000US31091,Hooker,Nebraska
0500000US31093,Howard,Nebraska
0500000US31095,Jefferson,Nebraska
0500000US31097,Johnson,Nebraska
0500000US31099,Kearney,Nebraska
0500000US31101,Keith,Nebraska
0500000US31103,Keya Paha,Nebraska
0500000US31105,Kimball,Nebraska
0500000US31107,Knox,Nebraska
0500000US31109,Lancaster,Nebraska
0500000US31111,Lincoln,Nebraska
0500000US31113,Logan,Nebraska
0500000US31115,Loup,Nebraska
0500000US31117,McPherson,Nebraska
0500000US31119,Madison,Nebraska
0500000US31121,Merrick,Nebraska
0500000US31123,Morrill,Nebraska
0500000US31125,Nance,Nebraska
0500000US31127,Nemaha,Nebraska
0500000US31129,Nuckolls,Nebraska
0500000US31131,Otoe,Nebraska
0500000US31133,Pawnee,Nebraska
0500000US31135,Perkins,Nebraska
0500000US31137,Phelps,Nebraska
0500000US31139,Pierce,Nebraska
0500000US31141,Platte,Nebraska
0500000US31143,Polk,Nebraska
0500000US31145,Red Willow,Nebraska
0500000US31147,Richardson,Nebraska
0500000US31149,Rock,Nebraska
0500000US31151,Saline,Nebraska
0500000US31153,Sarpy,Nebraska
0500000US31155,Saunders,Nebraska
0500000US31157,Scotts Bluff,Nebraska
0500000US31159,Seward,Nebraska
0500000US31161,Sheridan,Nebraska
0500000US31163,Sherman,Nebraska
0500000US31165,Sioux,Nebraska
0500000US31167,Stanton,Nebraska
0500000US31169,Thayer,Nebraska
0500000US31171,Thomas,Nebraska
0500000US31173,Thurston,Nebraska
0500000US31175,Valley,Nebraska
0500000US31177,Washington,Nebraska
0500000US31179,Wayne,Nebraska
0500000US31181,Webster,Nebraska
0500000US31183,Wheeler,Nebraska
0500000US31185,York,Nebraska
0500000US32001,Churchill,Nevada
0500000US32003,Clark,Nevada
0500000US32005,Douglas,Nevada
0500000US32007,Elko,Nevada
0500000US32009,Esmeralda,Nevada
0500000US32011,Eureka,Nevada
0500000US32013,Humboldt,Nevada
0500000US32015,Lander,Nevada
0500000US32017,Lincoln,Nevada
0500000US32019,Lyon,Nevada
0500000US32021,Mineral,Nevada
0500000US32023,Nye,Nevada
0500000US32027,Pershing,Nevada
0500000US32029,Storey,Nevada
0500000US32031,Washoe,Nevada
0500000US32033,White Pine,Nevada
0500000US32510,Carson City,Nevada
0500000US33001,Belknap,New Hampshire
0500000US33003,Carroll,New Hampshire
0500000US33005,Cheshire,New Hampshire
0500000US33007,Coos,New Hampshire
0500000US33009,Grafton,New Hampshire
0500000US33011,Hillsborough,New Hampshire
0500000US33013,Merrimack,New Hampshire
0500000US33015,Rockingham,New Hampshire
0500000US33017,Strafford,New Hampshire
0500000US33019,Sullivan,New Hampshire
0500000US34001,Atlantic,New Jersey
0500000US34003,Bergen,New Jersey
0500000US34005,Burlington,New Jersey
0500000US34007,Camden,New Jersey
0500000US34009,Cape May,New Jersey
0500000US34011,Cumberland,New Jersey
0500000US34013,Essex,New Jersey
0500000US34015,Gloucester,New Jersey
0500000US34017,Hudson,New Jersey
0500000US34019,Hunterdon,New Jersey
0500000US34021,Mercer,New Jersey
0500000US34023,Middlesex,New Jersey
0500000US34025,Monmouth,New Jersey
0500000US34027,Morris,New Jersey
0500000US34029,Ocean,New Jersey
0500000US34031,Passaic,New Jersey
0500000US34033,Salem,New Jersey
0500000US34035,Somerset,New Jersey
0500000US34037,Sussex,New Jersey
0500000US34039,Union,New Jersey
0500000US34041,Warren,New Jersey
0500000US35001,Bernalillo,New Mexico
0500000US35003,Catron,New Mexico
0500000US35005,Chaves,New Mexico
0500000US35006,Cibola,New Mexico
0500000US35007,Colfax,New Mexico
0500000US35009,Curry,New Mexico
0500000US35011,De Baca,New Mexico
0500000US35013,Dona Ana,New Mexico
0500000US35015,Eddy,New Mexico
0500000US35017,Grant,New Mexico
0500000US35019,Guadalupe,New Mexico
0500000US35021,Harding,New Mexico
0500000US35023,Hidalgo,New Mexico
0500000US35025,Lea,New Mexico
0500000US35027,Lincoln,New Mexico
0500000US35028,Los Alamos,New Mexico
0500000US35029,Luna,New Mexico
0500000US35031,McKinley,New Mexico
0500000US35033,Mora,New Mexico
0500000US35035,Otero,New Mexico
0500000US35037,Quay,New Mexico
0500000US35039,Rio Arriba,New Mexico
0500000US35041,Roosevelt,New Mexico
0500000US35043,Sandoval,New Mexico
0500000US35045,San Juan,New Mexico
0500000US35047,San Miguel,New Mexico
0500000US35049,Santa Fe,New Mexico
0500000US35051,Sierra,New Mexico
0500000US35053,Socorro,New Mexico
0500000US35055,Taos,New Mexico
0500000US35057,Torrance,New Mexico
0500000US35059,Union,New Mexico
0500000US35061,Valencia,New Mexico
0500000US36001,Albany,New York
0500000US36003,Allegany,New York
0500000US36005,Bronx,New York
0500000US36007,Broome,New York
0500000US36009,Cattaraugus,New York
0500000US36011,Cayuga,New York
0500000US36013,Chautauqua,New York
0500000US36015,Chemung,New York
0500000US36017,Chenango,New York
0500000US36019,Clinton,New York
0500000US36021,Columbia,New York
0500000US36023,Cortland,New York
0500000US36025,Delaware,New York
0500000US36027,Dutchess,New York
0500000US36029,Erie,New York
0500000US36031,Essex,New York
0500000US36033,Franklin,New York
0500000US36035,Fulton,New York
0500000US36037,Genesee,New York
0500000US36039,Greene,New York
0500000US36041,Hamilton,New York
0500000US36043,Herkimer,New York
0500000US36045,Jefferson,New York
0500000US36047,Kings,New York
0500000US36049,Lewis,New York
0500000US36051,Livingston,New York
0500000US36053,Madison,New York
0500000US36055,Monroe,New York
0500000US36057,Montgomery,New York
0500000US36059,Nassau,New York
0500000US36061,New York,New York
0500000US36063,Niagara,New York
0500000US36065,Oneida,New York
0500000US36067,Onondaga,New York
0500000US36069,Ontario,New York
0500000US36071,Orange,New York
0500000US36073,Orleans,New York
0500000US36075,Oswego,New York
0500000US36077,Otsego,New York
0500000US36079,Putnam,New York
0500000US36081,Queens,New York
0500000US36083,Rensselaer,New York
0500000US36085,Richmond,New York
0500000US36087,Rockland,New York
0500000US36089,St. Lawrence,New York
0500000US36091,Saratoga,New York
0500000US36093,Schenectady,New York
0500000US36095,Schoharie,New York
0500000US36097,Schuyler,New York
0500000US36099,Seneca,New York
0500000US36101,Steuben,New York
0500000US36103,Suffolk,New York
0500000US36105,Sullivan,New York
0500000US36107,Tioga,New York
0500000US36109,Tompkins,New York
0500000US36111,Ulster,New York
0500000US36113,Warren,New York
0500000US36115,Washington,New York
0500000US36117,Wayne,New York
0500000US36119,Westchester,New York
0500000US36121,Wyoming,New York
0500000US36123,Yates,New York
0500000US37001,Alamance,North Carolina
0500000US37003,Alexander,North Carolina
0500000US37005,Alleghany,North Carolina
0500000US37007,Anson,North Carolina
0500000US37009,Ashe,North Carolina
0500000US37011,Avery,North Carolina
0500000US37013,Beaufort,North Carolina
0500000US37015,Bertie,North Carolina
0500000US37017,Bladen,North Carolina
0500000US37019,Brunswick,North Carolina
0500000US37021,Buncombe,North Carolina
0500000US37023,Burke,North Carolina
0500000US37025,Cabarrus,North Carolina
0500000US37027,Caldwell,North Carolina
0500000US37029,Camden,North Carolina
0500000US37031,Carteret,North Carolina
0500000US37033,Caswell,North Carolina
0500000US37035,Catawba,North Carolina
0500000US37037,Chatham,North Carolina
0500000US37039,Cherokee,North Carolina
0500000US37041,Chowan,North Carolina
0500000US37043,Clay,North Carolina
0500000US37045,Cleveland,North Carolina
0500000US37047,Columbus,North Carolina
0500000US37049,Craven,North Carolina
0500000US37051,Cumberland,North Carolina
0500000US37053,Currituck,North Carolina
0500000US37055,Dare,North Carolina
0500000US37057,Davidson,North Carolina
0500000US37059,Davie,North Carolina
0500000US37061,Duplin,North Carolina
0500000US37063,Durham,North Carolina
0500000US37065,Edgecombe,North Carolina
0500000US37067,Forsyth,North Carolina
0500000US37069,Franklin,North Carolina
0500000US37071,Gaston,North Carolina
0500000US37073,Gates,North Carolina
0500000US37075,Graham,North Carolina
0500000US37077,Granville,North Carolina
0500000US37079,Greene,North Carolina
0500000US37081,Guilford,North Carolina
0500000US37083,Halifax,North Carolina
0500000US37085,Harnett,North Carolina
0500000US37087,Haywood,North Carolina
0500000US37089,Henderson,North Carolina
0500000US37091,Hertford,North Carolina
0500000US37093,Hoke,North Carolina
0500000US37095,Hyde,North Carolina
0500000US37097,Iredell,North Carolina
0500000US37099,Jackson,North Carolina
0500000US37101,Johnston,North Carolina
0500000US37103,Jones,North Carolina
0500000US37105,Lee,North Carolina
0500000US37107,Lenoir,North Carolina
0500000US37109,Lincoln,North Carolina
0500000US37111,McDowell,North Carolina
0500000US37113,Macon,North Carolina
0500000US37115,Madison,North Carolina
0500000US37117,Martin,North Carolina
0500000US37119,Mecklenburg,North Carolina
0500000US37121,Mitchell,North Carolina
0500000US37123,Montgomery,North Carolina
0500000US37125,Moore,North Carolina
0500000US37127,Nash,North Carolina
0500000US37129,New Hanover,North Carolina
0500000US37131,Northampton,North Carolina
0500000US37133,Onslow,North Carolina
0500000US37135,Orange,North Carolina
0500000US37137,Pamlico,North Carolina
0500000US37139,Pasquotank,North Carolina
0500000US37141,Pender,North Carolina
0500000US37143,Perquimans,North Carolina
0500000US37145,Person,North Carolina
0500000US37147,Pitt,North Carolina
0500000US37149,Polk,North Carolina
0500000US37151,Randolph,North Carolina
0500000US37153,Richmond,North Carolina
0500000US37155,Robeson,North Carolina
0500000US37157,Rockingham,North Carolina
0500000US37159,Rowan,North Carolina
0500000US37161,Rutherford,North Carolina
0500000US37163,Sampson,North Carolina
0500000US37165,Scotland,North Carolina
0500000US37167,Stanly,North Carolina
0500000US37169,Stokes,North Carolina
0500000US37171,Surry,North Carolina
0500000US37173,Swain,North Carolina
0500000US37175,Transylvania,North Carolina
0500000US37177,Tyrrell,North Carolina
0500000US37179,Union,North Carolina
0500000US37181,Vance,North Carolina
0500000US37183,Wake,North Carolina
0500000US37185,Warren,North Carolina
0500000US37187,Washington,North Carolina
0500000US37189,Watauga,North Carolina
